id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count,toxic
5792681,0.6875,"You don't even know what his "" big body play"" is. (who the hell talks like that anyway??!)   Quit trying to act intelligent, youtard!  It just makes you look like a fool!",0.0,0.2125,0.0,0.675,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-18 04:41:11.321304+00,55,5788171.0,367605,approved,1,0,1,0,0,0.0,0,80,1
683309,0.9,Off with his head.,0.4,0.1,0.0,0.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-09 04:41:53.794539+00,21,,155461,approved,0,0,0,0,0,0.0,0,10,1
569756,1.0,"Jon Lovitz Pathological Liar character from Saturday Night Live is also seen as more honest than Hillary Clinton ... ""and you can bank on it.""",0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-02 12:39:12.242695+00,54,,150304,approved,0,0,0,8,0,0.0,0,4,1
244078,0.7,It's real simple ...if you want wage rates to rise ....get rid of all of the illegal aliens currently keeping then artificially low,0.1,0.0,0.6,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-15 06:41:38.235183+00,13,,38661,approved,0,0,0,0,0,0.0,0,10,1
5252254,0.6323529411764706,Trump's transgressions are hopelessly bound up with his nonsense and ridiculousness.,0.0,0.0441176470588235,0.0147058823529411,0.6176470588235294,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-13 17:33:39.970473+00,21,5251236.0,334287,approved,0,0,0,0,1,0.0,0,68,1
397763,0.6,"and fight, suffer wounds, and die along side of us.",0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-22 21:31:26.686436+00,13,397019.0,141972,approved,0,0,0,0,0,0.0,0,10,1
412146,0.8,"War shouldn't be the first answer but with Republicans it usually is. I wonder how many in the National Guard thought they'd be going to Iraq and Afghanistan? Not many I would think since they hadn't been used that way before. Thanks, GW. No, Davis, I'm not saying our soldiers are stupid. I'm saying our leaders are.",0.0,0.0,0.1,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-01 21:33:54.632662+00,21,411292.0,142728,approved,0,0,0,2,0,0.0,0,10,1
5660457,0.6,"Shipman was the only UK doctor ever to be convicted of murdering his patients. Definitely a few baskets short of a picnic. Molefe, on the other hand, is one of a myriad of cadres caught stealing. Are you saying AA appointees like Molefe are psychopaths or loons like Shipman? In which case, seems like a great many AA appointees and deployed cadres belong in the nuthouse.

As for Molefe's alleged being capable, yah, right. Is that why Eskom did the dirty deal screwing others in favour of the Guptas? Conniving,  criminal, backsliding, corrupt, sleazy, yes. Competent? Not so much.",0.1,0.1,0.1,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-26 13:19:13.282092+00,100,5659891.0,359277,approved,0,0,0,4,0,0.0,0,10,1
414372,0.6666666666666666,"I think it has more do with if he's losing or not. He hates being a loser. I think he'll drop out. Blame it on the unfair press and other Republicans and of course, those mean Dems. They are so mean to him. He is what he is. Ignorant, racist, misogynist, bigoted and narcissistic.  He can't change.",0.0277777777777777,0.0555555555555555,0.0972222222222222,0.6805555555555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03 05:56:51.383410+00,21,414110.0,142898,approved,0,0,0,5,0,0.0138888888888888,0,72,1
6327614,1.0,He's an embarrassment to humanity. Semper Fi my eye.,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 05:53:11.510712+00,102,6327450.0,399198,approved,0,0,0,2,1,0.0,0,4,1
618900,0.6,"Early obsolescence? Like the C-130 Hercules or P-3/CP-140 Aurora's? The M-113 or F-15 Fighter family? Spy, buddy maybe you are going through Hillary withdrawl or have had a bad American experience but you are starting to make as much silly sense as the MAD magazine character you've named yourself after.",0.0,0.0,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-22 13:30:24.521542+00,54,618758.0,152512,approved,0,0,0,3,0,0.0,0,10,1
5838687,0.5,"Says the guy who runs stop signs and tried to run for assembly (not a chance) saying he would be a useful tool for then mayor red nose sillyvan.  Go build another snowman, it takes away from the plight that is your property  and roll yourself up inside it.",0.0,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-25 15:11:29.142906+00,21,5832276.0,369960,rejected,0,0,0,0,0,0.1,0,10,1
462856,0.5,"And keep in mind, this is the same Miss Lindsey who has advocated for withholding legal representation from American citizens accused of terrorist acts. Not CONVICTED, mind you, but only ACCUSED.

http://www.lgraham.senate.gov/public/index.cfm/press-releases?ID=283AEB5A-FFC4-7534-730B-B9DF7E3A648F

When the guy who thinks stripping Americans of their civil liberties without giving them access to the legal system also thinks the Republican Party is crazy, that's really saying something. And he's considered one of the 'reasonable' ones...

Your modern Republican Party, ladies and gentlemen. Give 'em a hand!",0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-06 19:50:54.867908+00,21,462589.0,145356,approved,0,0,0,3,0,0.1,10,10,1
246281,0.5,"The media/leftwing hate showered on the Malheur protesters is a manifestation of their hate for anything and anyone who is Caucasian/Christian/Conservative..... it goes back to Barack Obama's bigoted ""guns and religion"" comment.   

   In the Ferguson case, the left hammered law enforcement over the shooting of Michael Brown who had punched the cop in the face and tried to steal his gun.

  In the Malheur case, the left was demanding that law enforcement confront and get aggressive with non-violent protesters to the point of a showdown, then applauded law enforcement for doing so.  

One more big difference.... the left publicized  the name and address of the Ferguson cop,  but not so with the Malheur cop.  Why?

The blatant hypocrisy of the left never ends.",0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-25 21:12:18.182786+00,13,,41862,approved,0,0,0,0,0,0.0,4,10,1
6212990,0.5,"Oh Dilly, you are so silly.  Isn't it time that you ran for elected office?  I hope that you understand that when you reference ""leftist media"" and ""biased reporting"" that you are implying the reverse as well.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-24 16:32:54.920421+00,102,6211749.0,392728,rejected,0,0,0,0,0,0.0,0,10,1
